sample,crossings,bin_width_ps,bin_width_err_ps
0,15925,102.69317692909918,0.8137703627651927
1,14990,96.6637816117549,0.7895196889619085
2,16450,106.07866627841017,0.8270753922848751
3,15256,98.3790962154058,0.796493963068139
4,14444,93.1428726884715,0.7750074696427092
5,14627,94.32295754737417,0.7799015422256781
6,16139,104.07316687338974,0.8192198356030991
7,15169,97.8180722660914,0.7942196431562271
8,15826,102.05477036608626,0.8112369604155784
9,15897,102.51261749713593,0.8130546455090766
10,16548,106.71062429028153,0.829535362767641
11,14749,95.10968078664264,0.7831472662332771
12,15543,100.2298303930291,0.8039509855692687
13,15273,98.48872158481204,0.7969376123668758
14,16439,106.00773221585315,0.8267988162746145
15,14166,91.35017547112207,0.7675130476510559
16,16102,103.83457048115258,0.8182802319548231
17,16087,103.73784221402941,0.8178990040528612
18,16538,106.64613877886609,0.8292846796871327
19,14973,96.55415624234864,0.7890718690065447
20,14879,95.94799243504343,0.7865910857274705
21,16346,105.4080169596895,0.824456783642034
22,15724,101.3970181496487,0.8086184867650164
23,15388,99.23030496608969,0.7999323073641328
24,14858,95.812572861071,0.7860357982290586
25,17134,110.48947525922672,0.8440953926017843
26,13712,88.42253325286079,0.7551140494958419
27,15680,101.11328189942074,0.8074863276971566
28,15421,99.44310715376066,0.8007895866924932
29,15916,102.6351399688253,0.813540379457939
30,15301,98.6692810167753,0.7976677909606982
31,15278,98.52096434051978,0.7970680504600234
32,16260,104.85344156151666,0.8222850967130607
33,16136,104.05382121996512,0.8191436916744784
34,15473,99.77843181312099,0.8021385917471122
35,15673,101.06814204142994,0.8073060650924554
36,14531,93.70389663778589,0.7773380021784473
37,16232,104.67288212955341,0.8215767971074307
38,16152,104.15699803822984,0.8195497108774397
39,15868,102.32560951403113,0.8123127021295198
40,14883,95.97378663960963,0.7866968103362446
41,15904,102.55775735512675,0.8132336338756938
42,14655,94.50351697933743,0.7806476556661747
43,15539,100.20403618846294,0.803847530288237
44,16149,104.1376523848052,0.8194735976002032
45,15539,100.20403618846294,0.803847530288237
46,15243,98.2952650505657,0.7961545350308968
47,15574,100.429735478417,0.8047523130531389
48,15429,99.49469556289301,0.800997273809178
49,15698,101.22935581996855,0.807949675432011
50,14663,94.55510538846978,0.7808606999918073
51,15707,101.28739278024244,0.8081812496817269
52,15725,101.40346670079026,0.8086441992310153
53,14661,94.5422082861867,0.7808074443600324
54,16152,104.15699803822984,0.8195497108774397
55,16238,104.71157343640267,0.8217286269908425
56,13834,89.20925649212924,0.758465854728262
57,15526,100.12020502362287,0.8035112086316977
58,15262,98.41778752225507,0.7966505733851829
59,15820,102.016079059237,0.8110831665577557
60,15226,98.18563968115946,0.795710449126588
61,14110,90.98905660719558,0.7659945070641209
62,16019,103.29934073640439,0.8161685375132727
63,15812,101.96449065010465,0.8108780627065669
