sample,crossings,bin_width_ps,bin_width_err_ps
0,15016,95.38169590573625,0.7783732641366514
1,15334,97.40163325909428,0.7865720494575252
2,15272,97.00780899523203,0.7849802644574603
3,15530,98.64662609323949,0.7915830902494039
4,16195,102.87070892337498,0.8083533762426239
5,15780,100.2346271572002,0.7979290559224906
6,15355,97.53502534846699,0.7871104726194428
7,13925,88.4516592626117,0.7495634169784912
8,17731,112.6273874603496,0.845818919434061
9,14933,94.8544795525013,0.7762190784844489
10,15079,95.78187217385435,0.7800043972189638
11,14922,94.78460750568702,0.7759331351762975
12,16294,103.49955734470342,0.8108203430670738
13,15773,100.19016312740929,0.7977520558286849
14,16035,101.85438824244014,0.8043503637049279
15,15496,98.43065794854083,0.7907161046763518
16,15439,98.06859370595778,0.7892604922234276
17,15447,98.11940974000453,0.7894649506148436
18,15277,97.03956901651124,0.7851087538539074
19,15801,100.3680192465729,0.7984598207829547
20,15715,99.8217468805704,0.7962839700829416
21,16289,103.46779732342422,0.8106959287803759
22,16025,101.7908681998817,0.80409951374913
23,15245,96.83630488032426,0.7842860579660432
24,17150,108.93687298770489,0.831845827564287
25,14865,94.42254326310399,0.7744497379783547
26,16499,104.8017182171512,0.8159049945520543
27,15431,98.01777767191105,0.7890559808532202
28,15687,99.64389076140681,0.7955742694338451
29,15060,95.66118409299335,0.779512827654337
30,16063,102.03224436160372,0.8050523277514977
31,15455,98.17022577405126,0.7896693560686188
32,15493,98.41160193577329,0.7906395603056708
33,16211,102.97234099146846,0.8087525877621097
34,16157,102.62933276165296,0.8074044578006315
35,16436,104.4015419490331,0.8143457734751339
36,14074,89.3981078967323,0.7535629780080375
37,15763,100.12664308485087,0.7974991304059403
38,16754,106.42147930239115,0.8221859214568689
39,15578,98.95152229751994,0.7928054558061362
40,14651,93.06321435235361,0.7688549496677287
41,17013,108.06664840465443,0.8285166326520174
42,14946,94.93705560782726,0.7765568757393809
43,16048,101.93696429776608,0.8046763517384558
44,14543,92.37719789272259,0.7660158968046362
45,15940,101.25094783813505,0.8019641211275953
46,14514,92.19298976930315,0.7652517646980568
47,16080,102.14022843395306,0.8054782217448406
48,15006,95.31817586317783,0.7781140396767577
49,16932,107.55213605993117,0.8265419686728994
50,15538,98.69744212728622,0.791786948890499
51,15183,96.442480616462,0.7826896238738625
52,14615,92.83454219914327,0.7679097649712373
53,15787,100.2790911869911,0.7981060167620722
54,16249,103.2137171531905,0.8096999262803637
55,16087,102.18469246374396,0.8056535244208235
56,15529,98.64027408898363,0.791557604227721
57,15481,98.33537788470318,0.7903333086891565
58,15514,98.544994025146,0.7911752153851483
59,15623,99.23736248903286,0.7939497143200925
60,16110,102.33078856162834,0.806229250552979
61,14999,95.27371183338693,0.7779325311591097
62,16378,104.03312570219423,0.8129076560157199
63,22206,141.05260650524636,0.9465552053731742
