sample,crossings,bin_width_ps,bin_width_err_ps
0,15738,101.73618721611082,0.8109623406709467
1,15675,101.3289321776933,0.809337551636778
2,15776,101.98183311229916,0.8119408001138417
3,14652,94.71588607767542,0.7824820280233781
4,15229,98.4458250803248,0.7977404426823247
5,15910,102.84805811464754,0.8153817866949109
6,15884,102.6799846067292,0.8147152689473419
7,14911,96.39015679116967,0.7893676091240812
8,16008,103.48156595218592,0.8178891638862728
9,16298,105.35623200204437,0.8252643281361055
10,15183,98.14846425862311,0.7965347229078469
11,15073,97.43738403281473,0.7936440525726377
12,16267,105.15583666568018,0.8244790977079262
13,16237,104.96190569500516,0.8237184845834028
14,14615,94.47670454717624,0.781493421149748
15,15654,101.1931804982208,0.8087952299503164
16,15601,100.85056911669493,0.8074248935541506
17,15741,101.75558031317831,0.8110396303866974
18,16441,106.28063629559523,0.8288768899493377
19,13625,88.07698251490088,0.754560682632411
20,16269,105.16876539705851,0.8245297803019626
21,15878,102.6411984125942,0.8145613797089573
22,14869,96.11865343222466,0.7882551143736465
23,15839,102.38908815071667,0.8135603901288411
24,16024,103.58499580321259,0.8182978020151336
25,14603,94.39913215890623,0.7811725232080158
26,15452,99.88737862900904,0.803559918854968
27,17022,110.03643276100128,0.8433953642856666
28,15029,97.15295194249138,0.7924848321187828
29,14310,92.50507301198029,0.7732959459692886
30,15963,103.1906694961734,0.8167387730071585
31,15850,102.46019617329752,0.8138428451783478
32,15890,102.7187708008642,0.8148691291235173
33,13608,87.96708829818502,0.7540898006011714
34,17078,110.39843723959464,0.844781551544123
35,14797,95.65321910260464,0.7863443187467271
36,14883,96.209154551873,0.7886261203313624
37,15006,97.00427153164054,0.7918782006039691
38,16257,105.09119300878851,0.8242256379897698
39,15930,102.9773454284309,0.8158941221439522
40,14985,96.86851985216803,0.7913239135099803
41,15489,100.12656015950823,0.8045214105724248
42,16250,105.04594244896435,0.8240481698015598
43,15495,100.16534635364323,0.8046772198913199
44,14164,91.5612756213619,0.7693409962968943
45,16725,108.11651615131868,0.8360052018025116
46,14574,94.21166555392038,0.7803964750856086
47,14313,92.5244661090478,0.7733769999966553
48,17483,113.01650534370728,0.8547397378462196
49,14310,92.50507301198029,0.7732959459692886
50,15970,103.23592005599758,0.8169178290988524
51,15139,97.86403216829976,0.795379715451869
52,15260,98.64622041668896,0.7985519661409975
53,16232,104.92958386655933,0.8235916474355244
54,14490,93.66865883603035,0.7781442439097828
55,14916,96.42247861961552,0.7894999445554666
56,15258,98.63329168531064,0.7984996346775158
57,15140,97.87049653398893,0.7954059842470758
58,15732,101.69740102197582,0.8108077391366717
59,15860,102.52483983018918,0.8140995374557224
60,15875,102.6218053155267,0.8144844241862887
61,15312,98.98236743252565,0.7999113825064271
62,15000,96.96548533750554,0.7917198724607083
63,14996,96.93962787474888,0.7916143027725984
