sample,crossings,bin_width_ps,bin_width_err_ps
0,15358,99.2641875665271,0.8009866186805443
1,15769,101.92062597581494,0.8116335777776764
2,15702,101.48758127162448,0.8099074906706561
3,14310,92.4905927905328,0.773174898591264
4,16117,104.16987309608785,0.8205405197090503
5,14877,96.15531439166712,0.7883437169635115
6,15972,103.23268679597415,0.8168410970659953
7,15955,103.12280978147805,0.8164062737617064
8,15115,97.69359259461238,0.7946245983701399
9,15885,102.6703750159059,0.8146133793886073
10,15571,100.64088192462518,0.8065219315106867
11,15765,101.8947725606394,0.8115306308495888
12,15652,101.16441358193006,0.808616965151728
13,16491,106.58716741500184,0.8300063691873059
14,14717,95.1211777846451,0.7840929953222711
15,14647,94.66874301907295,0.782226041087168
16,17018,109.99335486438066,0.8431642588873948
17,15182,98.12663729880286,0.7963838103996455
18,15555,100.53746826392297,0.8061074537128964
19,15612,100.90587943017456,0.8075830599019473
20,15125,97.75822613255126,0.7948874145170217
21,15397,99.51625836448872,0.8020029838184053
22,16295,105.32035007139986,0.8250592004259826
23,14803,95.67702621091944,0.7863806141737204
24,14991,96.89213672417031,0.791358426690492
25,15540,100.44051795701465,0.805718687134359
26,16068,103.85316876018736,0.8192922386507852
27,15277,98.7406559092222,0.7988715747739621
28,16280,105.22339976449156,0.8246793680416573
29,16163,104.4671873706067,0.821710649698899
30,14275,92.26437540774674,0.7722287878811159
31,15245,98.5338285878178,0.7980344571692073
32,15729,101.66209182405943,0.8106035201537142
33,15648,101.13856016675453,0.8085136341225985
34,15410,99.60028196380925,0.8023414860912216
35,15305,98.92162981545106,0.799603333763216
36,16205,104.73864822994996,0.8227775758998995
37,15239,98.49504846505447,0.7978773998402019
38,15455,99.8911328845342,0.8035121235581908
39,14391,93.01412444783772,0.7753600416161988
40,15683,101.3647775495406,0.8094173333586356
41,15815,102.21794025033377,0.8128165302947398
42,15672,101.29368065780784,0.8091334223578273
43,15963,103.17451661182915,0.8166109253344547
44,14236,92.0123046097851,0.7711731829388287
45,15496,100.1561303900836,0.8045772214883148
46,15480,100.05271672938139,0.8041617413565615
47,14772,95.47666224330892,0.7855567752479917
48,16019,103.53646442428686,0.8180420527958402
49,16159,104.44133395543113,0.8216089654206109
50,14590,94.30033185282134,0.7807025090556586
51,16783,108.47446672281704,0.8373224325389015
52,15682,101.3583141957467,0.809391527382848
53,14054,90.83597421929755,0.7662277981069213
54,15077,97.44798515044467,0.793625103262767
55,15589,100.75722229291515,0.8069879645747501
56,14424,93.227415123036,0.7762485215636916
57,15748,101.78489554614329,0.8110929606331369
58,16135,104.28621346437782,0.8209985952760015
59,14440,93.33082878373821,0.7766789338626717
60,15665,101.24843718125062,0.8089526998413661
61,15993,103.36841722564579,0.8173779123780768
62,15175,98.08139382224566,0.7962001939655653
63,15437,99.77479251624423,0.8030440733510358
