sample,crossings,bin_width_ps,bin_width_err_ps
0,15328,98.8815508301683,0.7986794740746372
1,15295,98.66866648926305,0.7978192632261553
2,15714,101.37165251469628,0.8086733886165394
3,14830,95.66893259468918,0.7855979706765829
4,15675,101.12006192999007,0.8076692567948917
5,15793,101.88128472474216,0.8107035879726319
6,14739,95.0818878970414,0.7831839645530055
7,15363,99.10733725234053,0.7995908076585567
8,15366,99.126690374241,0.7996688736394758
9,16019,103.3392199079114,0.8164836230196669
10,15423,99.49439969035005,0.8011506819614902
11,14957,96.48821475514269,0.7889546210261691
12,16958,109.39674706276057,0.8400731280512046
13,14150,91.28222496391449,0.7673756201221066
14,16898,109.00968462475103,0.8385856574962618
15,15366,99.126690374241,0.7996688736394758
16,15373,99.17184765867543,0.7998509979643788
17,16460,106.18412882728146,0.8276461379700639
18,16807,108.42263992710323,0.8363246114758525
19,15367,99.13314141487449,0.7996948939396092
20,14636,94.4174307117917,0.7804426193075963
21,16204,104.53266242510746,0.8211847860448284
22,14733,95.04318165324044,0.7830245377901217
23,16105,103.89400940239173,0.8186723863861836
24,14266,92.03054567739959,0.7705146265239641
25,16107,103.90691148365872,0.8187232182378599
26,15805,101.95869721234408,0.8110115280652666
27,15427,99.52020385288401,0.8012545656084469
28,14976,96.61078452717904,0.7894555697557595
29,16553,106.78407560619623,0.8299809701104441
30,14669,94.63031505269693,0.7813219615274586
31,16548,106.75182040302877,0.8298556085965794
32,14859,95.85601277306046,0.786365712225272
33,15899,102.56509503189233,0.8134196921815486
34,16066,103.64241881768552,0.8176805336721091
35,14690,94.76578690600027,0.7818810280314198
36,15488,99.91371733152704,0.8028371256668029
37,15319,98.82349146446685,0.7984449630255328
38,17154,110.66115102692503,0.8449139493603531
39,14602,94.19809533025297,0.779535592884015
40,15138,97.65585310980478,0.7937139765114983
41,15933,102.78443041343107,0.8142889764005126
42,15787,101.8425784809412,0.8105495740546467
43,15202,98.06871971034828,0.7953900274242902
44,15568,100.42980058220641,0.8049078980661895
45,16333,105.36484666682794,0.8244470311605113
46,14704,94.85610147486916,0.7822535170576348
47,15273,98.52674359532621,0.7972452736887913
48,15927,102.74572416963011,0.8141356407478206
49,15926,102.73927312899662,0.814110081997889
50,15643,100.91362862971833,0.806844420420352
51,14249,91.92087798663022,0.7700553999278423
52,15958,102.94570642926837,0.8149275643999094
53,15634,100.8555692640169,0.8066122832167627
54,15261,98.44933110772432,0.7969320142371344
55,15190,97.99130722274637,0.795076037007124
56,14303,92.2692341808388,0.7715131748206232
57,15939,102.82313665723201,0.8144422831845877
58,15019,96.8881792744192,0.7905881237435547
59,16158,104.23591455596681,0.8200183658124749
60,15658,101.01039423922072,0.8072311674125809
61,13330,85.9923716444509,0.744808890688554
62,17048,109.97734071977486,0.8422994086111438
63,14920,96.24952625170347,0.7879781753348962
